ID,Year,Country,Region,Artist,Song,Artist_gender,Group_Solo,Place,Points,Home_Away_Country,Home_Away_Region,Is_Final,Semi_Final_Number,Song_In_English,Song_Quality,Normalized_Points,energy,duration,acousticness,danceability,tempo,speechiness,key,liveness,time_signature,mode,loudness,valence,Happiness
13,2009,Moldova,Former Socialist Bloc,Nelly Ciobanu ,Hora din Moldova,Female,Solo,14,69,Away,Home,1,NA,1,1.630.134.149,0.028325123,0.881466737,17.735.946,0.019632612,0.350776624,92.836,0.060701125,6,0.078511309,4,0,-4.548,0.495054137,5.251.098.901
14,2009,Malta,Western Europe,Chiara ,What If We,Female,Solo,22,31,Away,Away,1,NA,1,0.705850576,0.01272578,0.37837442,18.180.027,0.048060838,0.528326096,123.937,0.031054934,1,0.062293113,4,1,-8.226,0.478698633,5.481.764.706
15,2009,Estonia,Former Socialist Bloc,Urban Symphony ,R ndajad,Female,Solo,6,129,Away,Home,1,NA,0,3.200.721.265,0.052955665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.567.272.727
16,2009,Denmark,Scandinavia,Niels Brinck ,Believe Again,Male,Solo,13,74,Away,Away,1,NA,1,1.888.866.907,0.030377668,0.827642825,18.739.048,0.021043807,0.555140576,120.01,0.042390813,2,0.058421732,4,1,-5.084,0.594089789,NA
17,2009,Germany,Western Europe,Alex Swings Oscar Sings  ,Miss Kiss Kiss Bang,Male,Solo,20,35,Away,Away,1,NA,1,0.976228195,0.014367816,0.892347857,18.240.109,0.001235036,0.694713273,135.962,0.078531445,5,0.403086011,4,1,-6.328,0.412281318,5.670.588.235
18,2009,Turkey,Independent,Hadise ,D m Tek Tek,Female,Solo,4,177,Away,Away,1,NA,1,427.828.614,0.072660099,0.793613278,18.534.168,0.574425736,0.831569185,114.982,0.036309979,10,0.062217512,4,1,-6.503,0.772847844,NA
19,2009,Albania,Former Socialist Bloc,Kejsi Tola ,Carry Me in Your Dreams,Female,Solo,17,48,Away,Home,1,NA,1,0.942503494,0.019704433,0.779777174,18.656.608,0.00779384,0.669017464,127.996,0.048843963,11,0.068735852,4,1,-5.504,0.631781745,5.567.608.696
20,2009,Norway,Scandinavia,Alexander Rybak ,Fairytale,Male,Solo,1,387,Away,Away,1,NA,1,9.475.032.644,0.158866995,0.686648351,18.389.007,0.223642739,0.601437156,107.974,0.025387717,2,0.324601556,4,0,-6.585,0.464132107,5.327.826.087
21,2009,Ukraine,Former Socialist Bloc,Svetlana Loboda ,Be My Valentine,Female,Solo,12,76,Away,Home,1,NA,1,1.642.656.941,0.031198686,0.911639848,18.106.884,0.014511153,0.625690338,124.828,0.046310888,6,0.632591882,4,0,-4.786,0.699592674,NA
22,2009,Romania,Former Socialist Bloc,Elena ,The Balkan Girls,Female,Solo,19,40,Away,Home,1,NA,1,0.902629964,0.016420361,0.919267643,17.997.333,0.020698442,0.696327172,130.089,0.034788704,5,0.05181957,4,1,-4.835,0.380539302,5.940.481.928
23,2009,United Kingdom,Independent,Jade Ewen ,It s My Time,Female,Solo,5,173,Away,Away,1,NA,1,4.453.836.097,0.071018062,0.499294628,19.747.374,0.161320667,0.303260037,96.842,0.030022432,4,0.105617433,4,1,-6.903,0.120114072,5.506.521.739
24,2009,Finland,Scandinavia,Waldo s People ,Lose Control,Both,Group,25,22,Away,Away,1,NA,1,0.573594238,0.009031199,0.972366692,18.216.599,0.007420436,0.580143217,137.996,0.062795251,7,0.169707518,4,1,-5.088,0.702104924,NA
25,2009,Spain,Western Europe,Soraya Arnelas ,La noche es para mç,Female,Solo,23,23,Away,Away,1,NA,1,0.348077345,0.009441708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,2008,Romania,Former Socialist Bloc,Nico and Vlad,Pe-o margine de lume,Both,Group,20,45,Away,Away,1,NA,0,1.068.211.391,0.018043304,0.630618113,18.006.204,0.22659212,0.441085006,74.84,0.046370138,2,0.164640862,4,1,-6.447,0.184160882,NA
27,2008,United Kingdom,Independent,Andy Abraham,Even If,Male,Solo,25,14,Away,Away,1,NA,1,0.607250213,0.005613472,0.927774105,22.407.837,0.012286394,0.617001885,119.983,0.054777406,8,0.044049322,4,0,-6.657,0.642911663,5.366.282.723
28,2008,Albania,Former Socialist Bloc,Olta Boka,Zemr n E Lam  Peng,Female,Solo,17,43,Away,Away,1,NA,0,0.959554309,0.022052927,0.611160139,17.893.687,0.107240486,0.388494092,88.152,0.02711932,8,0.233353488,7,1,-4.845,0.494869909,NA
29,2008,Germany,Western Europe,No Angels,Disappear,Female,Group,23,14,Away,Away,1,NA,1,0.481072281,0.005613472,0.631108512,19.804.844,0.007099463,0.707160165,122.768,0.057485775,8,0.10789733,4,1,-5.845,0.469569806,5.219.626.866
30,2008,Armenia,Former Socialist Bloc,Sirusho,Qele. Qele,Female,Solo,4,198,Away,Away,1,NA,1,4.632.470.303,0.0797915,0.756131788,21.418.041,0.11228652,0.661919332,128.119,0.088690756,9,0.11276271,4,0,-6.312,0.585043663,NA
31,2008,Bosnia and Herzegovina,Former Yugoslavia,Laka,Poku aj,Male,Solo,10,105,Away,Home,1,NA,0,2.510.534.379,0.044105854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,2008,Israel,Independent,Boaz Ma uda,The Fire in Your Eyes,Male,Solo,9,124,Away,Away,1,NA,1,2.907.756.126,0.049719326,0.490721338,18.057.333,0.069585113,0.183718746,79.767,0.034735454,6,0.385549157,4,0,-6.277,0.169227092,NA
33,2008,Finland,Scandinavia,Ter sbetoni,Miss  Miehet Ratsastaa,Male,Group,22,35,Away,Away,1,NA,0,0.885662973,0.014033681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,2008,Croatia,Former Yugoslavia,Kraljevi Ulice and 75 cents,Romanca,Both,Group,21,42,Away,Home,1,NA,0,0.930762429,0.017642342,0.607757912,18.181.333,0.137343722,0.71429546,124.084,0.165319698,0,0.107548011,4,1,-7.724,0.481029045,NA
35,2008,Poland,Former Socialist Bloc,Isis Gee,For Life,Female,Solo,24,14,Away,Away,1,NA,1,0.25304231,0.005613472,0.705635746,18.084.671,0.133519578,0.522679733,140.1,0.033604151,11,0.110737451,4,1,-8.026,0.380681189,5.629.189.189
36,2008,Iceland,Scandinavia,Euroband,This is My Life,Both,Group,14,64,Away,Away,1,NA,1,1.574.360.392,0.025661588,0.906751576,24.589.887,0.001435825,0.702358265,127.973,0.035226577,10,0.082490085,4,0,-8.194,0.732163952,NA
37,2008,Turkey,Independent,Mor ve  tesi,Deli,Male,Group,7,131,Away,Away,1,NA,0,3.004.663.086,0.055332799,0.869777997,18.308.163,0.03769674,0.386439188,151.107,0.055431692,4,0.170243569,4,0,-4.447,0.276184099,NA
38,2008,Portugal,Western Europe,V nia Fernandes,Senhora do mar  Negras  guas ,Female,Solo,13,69,Away,Away,1,NA,0,1.729.329.311,0.027666399,0.557688792,18.483.048,0.37618284,0.302826866,104.781,0.050622882,9,0.349508994,3,1,-6.542,0.15375409,NA
39,2008,Latvia,Former Socialist Bloc,Pirates of the Sea,Wolves of the Sea,Both,Group,12,83,Away,Away,1,NA,1,198.555.248,0.033279872,0.884848053,18.420.354,0.002813369,0.550279047,72.512,0.050560182,9,0.335802016,4,1,-11.77,0.387177551,5.28
40,2008,Sweden,Scandinavia,Charlotte Perrelli,Hero,Female,Solo,18,47,Away,Away,1,NA,1,1.187.032.956,0.018845229,0.906245236,17.526.376,0.004618087,0.616044299,126.995,0.039056401,11,0.216965835,4,1,-5.34,0.666444529,5.525.801.527
41,2008,Denmark,Scandinavia,Simon Mathew,All Night Long,Male,Solo,15,60,Away,Away,1,NA,1,1.548.814.005,0.024057739,0.724638289,17.383.293,0.003838946,0.687790237,122.978,0.034248422,6,0.345082894,4,0,-5.154,0.727190504,6.015.714.286
42,2008,Georgia,Former Socialist Bloc,Diana Gurtskaya,Peace Will Come,Female,Solo,11,83,Away,Away,1,NA,1,1.846.104.834,0.033279872,0.606369356,18.368.109,0.065960343,0.580944183,76.991,0.032834401,5,0.136456276,4,0,-4.608,0.476056138,5.272.054.795
43,2008,Ukraine,Former Socialist Bloc,Ani Lorak,Shady Lady,Female,Solo,2,226,Away,Away,1,NA,1,5.173.206.251,0.092221331,0.715463697,17.871.782,0.030812845,0.70839292,127.935,0.07235068,6,0.113615976,4,0,-5.709,0.777855065,NA
44,2008,France,Western Europe,S bastien Tellier,Divine,Male,Solo,19,47,Away,Away,1,NA,1,1.092.848.411,0.018845229,0.867469367,181,0.182578769,0.567790861,142.019,0.033232709,10,0.245526276,4,1,-5.557,0.242570001,NA
45,2008,Azerbaijan,Former Socialist Bloc,Elnur and Samir,Day After Day,Both,Group,8,124,Away,Away,1,NA,1,3.038.035.579,0.052927025,0.68763045,18.822.639,0.026570547,0.587428273,108.018,0.045259322,6,0.125131146,4,1,-9.139,0.459717999,NA
46,2008,Greece,Western Europe,Kalomira,Secret Combination,Female,Solo,3,215,Away,Away,1,NA,1,4.849.319.593,0.087409783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,2008,Spain,Western Europe,Rodolfo Chikilicuatre,Baila el Chiki-chiki,Male,Solo,16,55,Away,Away,1,NA,1,1.126.558.536,0.022052927,0.863410199,1.738.068,0.000413313,0.851493905,96.992,0.171342212,10,0.058021991,4,0,-5.907,0.848925641,5.003.611.111
48,2008,Serbia,Former Yugoslavia,Jelena Toma evi ,Oro,Female,Solo,6,150,Home,Home,1,NA,0,3.461.662.908,0.06415397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,2008,Russia,Former Socialist Bloc,Dima Bilan,Believe,Male,Solo,1,266,Away,Away,1,NA,1,6.096.743.694,0.109061748,0.514368,18.511.782,0.112698569,0.539576024,66.815,0.044000501,8,0.159315814,4,1,-11.799,0.223983627,NA
50,2008,Norway,Scandinavia,Maria Haukaas Storeng,Hold On Be Strong,Female,Solo,5,182,Away,Away,1,NA,1,4.413.915.171,0.07297514,0.73885558,18.517.007,0.0236931,0.553748829,92.021,0.025480601,6,0.297942374,4,0,-4.464,0.747437664,5.275.714.286
51,2007,Bosnia and Herzegovina,Former Yugoslavia,Marija,Rijeka bez imena,Female,Solo,11,106,Away,Away,1,NA,0,2.458.456.111,0.043513957,0.514178889,18.588.689,0.340025453,0.503882798,78.993,0.039178347,2,0.143929747,4,1,-8.707,0.253546873,5.098.709.677
52,2007,Spain,Western Europe,D NASH,I Love You Mi Vida,Male,Group,20,43,Away,Away,1,NA,1,0.763141375,0.017651888,0.946414694,18.009.351,0.011482082,0.463904377,83.407,0.085394056,7,0.418115515,3,1,-5.943,0.648456473,5.264.322.034
53,2007,Belarus,Former Socialist Bloc,Dmitry Koldun,Work Your Magic,Male,Solo,6,145,Away,Away,1,NA,1,3.525.133.633,0.05952381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,2007,Ireland,Independent,Dervish,They Can t Stop The Spring,Both,Group,24,5,Away,Away,1,NA,1,0.169874158,0.002052545,0.696926598,17.266.893,0.085195367,0.30406651,85.427,0.036390847,0,0.09493141,4,1,-6.53,0.472387333,4.837.113.402
55,2007,Finland,Scandinavia,Hanna Pakarinen,Leave Me Alone,Female,Solo,17,53,Away,Home,1,NA,1,1.293.894.309,0.021756979,0.857734737,21.397.333,0.00551308,0.521360071,106.037,0.037229146,6,0.486445024,3,0,-7.004,0.28393285,NA
56,2007,Macedonia,Former Yugoslavia,Karolina,Mojot svet,Female,Solo,14,73,Away,Away,1,NA,1,1.707.584.424,0.029967159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,2007,Slovenia,Former Yugoslavia,Alenka Gotar,Cvet z juga,Female,Solo,15,66,Away,Away,1,NA,0,1.450.661.616,0.027093596,0.788287513,183.76,0.805490647,0.317491336,124.723,0.058510668,3,0.351493795,4,1,-3.797,0.229705969,4.838.571.429
58,2007,Hungary,Former Socialist Bloc,Magdi R zsa,Unsubstantial Blues,Female,Solo,9,128,Away,Away,1,NA,1,3.135.443.313,0.052545156,0.456684975,1.821.093,0.850128968,0.479246206,93.495,0.034342314,10,0.134840666,5,0,-4.086,0.58794234,NA
59,2007,Lithuania,Former Socialist Bloc,4Fun,Love or Leave,Both,Group,21,28,Away,Away,1,NA,1,0.609374744,0.011494253,0.616090375,18.105.424,0.175154247,0.659810263,83.523,0.030111017,8,0.086298051,4,1,-7.794,0.564057732,532.896
60,2007,Greece,Western Europe,Sarbel,Yassou Maria,Male,Solo,7,139,Away,Away,1,NA,1,3.099.838.236,0.057060755,0.765281292,3.002.399,0.008778647,0.599874806,86.017,0.037316172,4,0.332436594,4,1,-11.735,0.704054891,5.461.308.411
61,2007,Georgia,Former Socialist Bloc,Sopho,Visionary Dream,Female,Solo,12,97,Away,Away,1,NA,1,2.353.758.667,0.039819376,0.726092922,17.007.846,0.058073813,0.551423442,121.83,0.050256663,7,0.11118753,3,1,-6.317,0.419098988,NA
62,2007,Sweden,Scandinavia,The Ark,The Worrying Kind,Male,Group,18,51,Away,Home,1,NA,1,1.256.703.882,0.020935961,0.861285141,17.712.435,0.041546889,0.549564958,66.976,0.032181715,11,0.083335115,4,1,-4.429,0.792874637,5.5
63,2007,France,Western Europe,Les Fatals Picards,L amour   La Française,Male,Group,22,19,Away,Away,1,NA,1,0.428438408,0.007799672,0.894432291,16.273.088,0.009069404,0.57129814,83.548,0.05192785,0,0.529460174,4,1,-6.653,0.712696709,NA
64,2007,Latvia,Former Socialist Bloc,Bonaparti lv,Questa notte,Male,Group,16,54,Away,Away,1,NA,0,1.290.626.923,0.022167488,0.571233089,17.877.333,0.145411959,0.409287309,88.862,0.030293737,10,0.095467783,4,1,-5.004,0.263482062,4.963.888.889
65,2007,Russia,Former Socialist Bloc,Serebro,Song  1,Female,Group,3,207,Away,Away,1,NA,1,4.796.469.423,0.084975369,0.953835641,1.996.419,0.005673534,0.691462271,128.057,0.044531171,10,0.384838159,4,1,-3.074,0.608077924,5.362.285.714
66,2007,Germany,Western Europe,Roger Cicero,Frauen regier n die Welt,Male,Solo,19,49,Away,Away,1,NA,1,1.218.459.304,0.020114943,0.697592931,17.810.667,0.285984956,0.494970691,101.625,0.110145361,11,0.099577033,3,0,-4.042,0.76204741,4.584.646.465
67,2007,Serbia,Former Yugoslavia,Marija  erifovi ,Molitva,Female,Solo,1,268,Away,Away,1,NA,0,6.113.882.935,0.11001642,0.959497665,21.804.363,0.028094216,0.650668599,132.007,0.134356544,4,0.14215667,4,0,-5.242,0.465615738,NA
68,2007,Ukraine,Former Socialist Bloc,Verka Serduchka,Dancing Lasha Tumbai,Male,Solo,2,235,Away,Away,1,NA,1,5.618.015.902,0.096469622,0.965034281,18.018.068,0.023076373,0.72879237,144.037,0.048207543,11,0.31852866,4,0,-4.57,0.968450081,NA
69,2007,United Kingdom,Independent,Scooch,Flying the Flag  for You ,Both,Group,23,19,Away,Away,1,NA,1,0.628510854,0.007799672,0.985499655,28.267.927,0.054799751,0.559747093,137.848,0.049673076,5,0.092369486,1,0,-9.378,0.500893576,5.166.609.442
70,2007,Romania,Former Socialist Bloc,Todomondo,Liubi Liubi I Love You,Male,Group,13,84,Away,Away,1,NA,1,2.064.313.099,0.034482759,0.585355931,17.994.558,0.02010603,0.5684993,108.242,0.072490243,1,0.121179689,4,0,-7.33,0.928402432,5.269.736.842
71,2007,Bulgaria,Former Socialist Bloc,Elitsa Todorova and Stoyan Yankoulov,Water,Both,Group,5,157,Away,Away,1,NA,0,3.824.546.501,0.064449918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,2007,Turkey,Independent,Kenan Do ulu,Shake It Up Shekerim,Male,Solo,4,163,Away,Away,1,NA,1,3.940.233.449,0.066912972,0.740508349,1.827.522,0.019704655,0.804160723,107.998,0.081215849,10,0.037567744,4,0,-6.863,0.708265997,NA
73,2007,Armenia,Former Socialist Bloc,Hayko,Anytime You Need,Male,Solo,8,138,Away,Away,1,NA,1,3.176.107.557,0.056650246,0.567510048,17.972.345,0.478446793,0.451273875,167.906,0.030940703,7,0.107394225,4,0,-8.535,0.122551365,NA
74,2007,Moldova,Former Socialist Bloc,Natalia Barbu,Fight,Female,Solo,10,107,Away,Away,1,NA,1,2.690.739.714,0.044745484,0.903091155,17.902.975,0.300154438,0.582126007,170.093,0.06653657,2,0.134618065,4,0,-3.92,0.264178341,5.174.146.341
75,2006,Switzerland,Western Europe,six4one,If We All Give A Little,Both,Group,16,30,Away,Home,1,NA,1,0.811468686,0.013611615,0.74630739,18.228.635,0.062567092,0.40648015,160.557,0.069827604,11,0.15229154,4,1,-6.132,0.206355885,57.504
76,2006,Moldova,Former Socialist Bloc,Arsenium feat. Natalia Gordienko   Connect-R,Loca,Both,Group,20,22,Away,Away,1,NA,1,0.609162382,0.009981851,0.707482231,17.846.812,0.060919313,0.829763918,93.004,0.182745757,4,0.066125287,4,0,-5.755,0.853164243,NA
77,2006,Israel,Independent,Eddie Butler,Together We Are One,Male,Solo,23,4,Away,Away,1,NA,1,0.049490525,0.001814882,0.732123508,18.575.628,0.152364327,0.527223428,90.002,0.028404854,0,0.129108471,4,1,-6.166,0.471137794,5.681.512.605
78,2006,Latvia,Former Socialist Bloc,Vocal Group Cosmos,I Hear Your Heart,Male,Group,16,30,Away,Away,1,NA,1,0.840158737,0.013611615,0.339331848,18.061.161,0.851286803,0.479069031,167.386,0.239997606,6,0.089904346,4,0,-11.982,0.169703605,NA
79,2006,Norway,Scandinavia,Christine Guldbrandsen,Alvedansen,Female,Solo,14,36,Away,Away,1,NA,0,101.285.532,0.016333938,0.675308329,1.750.722,0.10030862,0.450919262,86.014,0.027693734,7,0.300094341,4,0,-6.618,0.482656703,5.796
80,2006,Spain,Western Europe,Las Ketchup,Un Blodymary,Female,Group,21,18,Away,Home,1,NA,0,0.146504635,0.008166969,0.795050283,1.825.171,0.035417835,0.746443215,136.041,0.037383868,8,0.098353225,4,1,-7.36,0.873979289,5.029.791.667
81,2006,Malta,Western Europe,Fabrizio Faniello,I Do,Male,Solo,24,1,Away,Home,1,NA,1,0.108668469,0.000453721,0.712771852,25.750.884,0.052967857,0.681337885,136.013,0.060276815,5,0.63465773,4,0,-8.61,0.441618174,573.020.202
82,2006,Germany,Western Europe,Texas Lightning,No No Never,Both,Group,14,36,Away,Home,1,NA,1,0.962077899,0.016333938,0.841856979,18.051.147,0.076401464,0.647470494,121.003,0.02918641,2,0.282934138,4,1,-6.133,0.773154168,5.347.641.509
83,2006,Denmark,Scandinavia,Sidsel Ben Semmane,Twist of Love,Female,Solo,18,26,Away,Away,1,NA,1,0.664558083,0.011796733,0.890210685,17.947.537,0.00354574,0.505573052,78.984,0.033886733,9,0.304736733,4,1,-3.016,0.799512137,5.352.795.031
84,2006,Russia,Former Socialist Bloc,Dima Bilan,Never Let You Go,Male,Solo,2,248,Away,Away,1,NA,1,639.074.943,0.112522686,0.919482314,1.802.068,0.251355886,0.552904956,85.034,0.063197311,7,0.412788488,4,0,-5.412,0.448510809,NA
85,2006,Macedonia,Former Yugoslavia,Elena Risteska,Ninanajna,Female,Solo,12,56,Away,Away,1,NA,1,1.506.780.539,0.025408348,0.79709241,18.139.383,0.008039145,0.747202462,100.06,0.073719279,0,0.091668776,4,1,-5.327,0.686494127,NA
86,2006,Romania,Former Socialist Bloc,Mihai Tr istariu,Torner‚,Male,Solo,4,176,Away,Away,1,NA,1,4.608.881.186,0.078039927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87,2006,Bosnia and Herzegovina,Former Yugoslavia,Hari Mata Hari,Lejla,Male,Group,3,229,Away,Away,1,NA,0,622.364.043,0.103901996,0.626817462,19.117.379,0.058036436,0.348795265,81.17,0.037575022,6,0.975524472,3,0,-4.494,0.202941114,5.195.555.556
88,2006,Lithuania,Former Socialist Bloc,LT United,We Are The Winners,Male,Group,6,162,Away,Away,1,NA,1,4.502.332.693,0.073502722,0.702818151,15.153.333,0.009585581,0.733670637,129.998,0.06924667,10,0.072136358,4,0,-6.27,0.879572809,5.734.032.258
89,2006,United Kingdom,Independent,Daz Sampson,Teenage Life,Male,Solo,19,25,Away,Away,1,NA,1,0.691665039,0.011343013,0.920070777,18.488.118,0.576555153,0.556461606,179.757,0.093112069,7,0.856285587,4,1,-5.553,0.854127671,552.954.386
90,2006,Greece,Western Europe,Anna Vissi,Everything,Female,Solo,9,128,Home,Home,1,NA,1,3.141.410.581,0.058076225,0.52603878,180.52,0.025485276,0.530164,88.211,0.028503013,3,0.246790432,4,0,-7.118,0.513915063,NA
91,2006,Finland,Scandinavia,Lordi,Hard Rock Hallelujah,Male,Group,1,292,Away,Away,1,NA,1,7.912.414.527,0.132486388,0.948509358,247.2,0.018591693,0.549882182,123.033,0.048204825,8,0.138220361,4,1,-4.041,0.530165773,NA
92,2006,Ukraine,Former Socialist Bloc,Tina Karol,Show Me Your Love,Female,Solo,7,145,Away,Away,1,NA,1,3.807.269.263,0.065789474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.770.921.053
93,2006,France,Western Europe,Virginie Pouchain,Il  tait temps,Female,Solo,22,5,Away,Home,1,NA,0,-0.228006664,0.002268603,0.335698555,18.246.485,0.055907394,0.613181947,99.916,0.030652488,0,0.085631474,4,0,-6.539,0.307903052,5.046.615.385
94,2006,Croatia,Former Yugoslavia,Severina,Moja  tikla,Female,Solo,12,56,Away,Away,1,NA,0,1.559.197.805,0.025408348,0.915772839,22.441.796,0.114401785,0.411804249,102.088,0.063061703,4,0.953340201,4,1,-4.471,0.469310896,5.116
95,2006,Ireland,Independent,Brian Kennedy,Every Song Is a Cry for Love,Male,Solo,10,93,Away,Away,1,NA,1,2.520.905.688,0.042196007,0.54261662,18.061.333,0.052382147,0.457602238,70.038,0.026801114,7,0.11909513,4,1,-5.976,0.313173964,5.284
96,2006,Sweden,Scandinavia,Carola,Invincible,Female,Solo,5,170,Away,Away,1,NA,1,4.523.196.015,0.077132486,0.901847072,44.575.302,0.001751005,0.669866527,130.993,0.044322287,1,0.039838759,4,1,-5.264,0.866616846,5.935.357.143
97,2006,Turkey,Independent,Sibel TÅzÅn,SÅper Star,Female,Solo,11,91,Away,Away,1,NA,1,2.490.916.202,0.041288566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,2006,Armenia,Former Socialist Bloc,Andr ,Without Your Love,Male,Solo,8,129,Away,Away,1,NA,1,333.822.984,0.058529946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,2005,Hungary,Former Socialist Bloc,NOX,Forogj vil g ,Both,Group,12,97,Away,Home,1,NA,0,2.519.460.512,0.042882405,0.880630022,39.677.333,0.173565197,0.412664897,144.843,0.408260161,11,0.696317906,4,0,-8.261,0.451118415,5.294.782.609
100,2005,United Kingdom,Independent,Javine,Touch My Fire,Female,Solo,22,18,Away,Away,1,NA,1,0.430637947,0.00795756,0.763697497,19.030.159,0.035648801,0.746406447,120.029,0.062947941,10,0.280515073,4,0,-5.963,0.849109784,5.365.098.039
101,2005,Malta,Western Europe,Chiara,Angel,Female,Solo,2,192,Away,Away,1,NA,1,5.148.249.069,0.084880637,0.480065815,23.004.844,0.007296905,0.456984544,148.059,0.030123905,9,0.253942796,4,1,-10.012,0.14980952,5.634.385.965
102,2005,Romania,Former Socialist Bloc,Lumini a Anghel and Sistem,Let Me Try,Female,Solo,3,158,Away,Home,1,NA,1,4.049.952.117,0.069849691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103,2005,Norway,Scandinavia,Wig Wam,In My Dreams,Male,Group,9,125,Away,Away,1,NA,1,3.222.772.928,0.055260831,0.780855419,18.394.231,0.166150058,0.429884312,126.042,0.045035656,4,0.167047549,4,0,-5.72,0.454281825,550.442.623
104,2005,Turkey,Independent,GÅlseren,Rimi Rimi Ley,Female,Solo,13,92,Away,Away,1,NA,0,2.557.905.892,0.040671972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.731.044.776
105,2005,Moldova,Former Socialist Bloc,Zdob  i Zdub,Boonika bate doba,Male,Group,6,148,Away,Home,1,NA,1,3.986.940.248,0.065428824,0.903539041,23.950.667,0.006826399,0.489460434,87.267,0.040238556,9,0.227271391,4,1,-5.209,0.328386976,NA
106,2005,Albania,Former Socialist Bloc,Ledina aelo,Tomorrow I Go,Female,Solo,16,53,Away,Home,1,NA,1,1.261.628.165,0.023430592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,2005,Cyprus,Independent,Constantinos Christoforou,Ela Ela  Come Baby ,Male,Solo,18,46,Away,Away,1,NA,1,1.164.146.743,0.020335986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108,2005,Spain,Western Europe,Son de Sol,Brujerça,Female,Group,21,28,Away,Away,1,NA,0,0.516839073,0.012378426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.835.189.873
109,2005,Israel,Independent,Shiri Maimon,Hasheket Shenish ar,Female,Solo,4,154,Away,Away,1,NA,1,4.182.754.392,0.068081344,0.662122719,18.134.667,0.520315135,0.536614179,75.014,0.028959706,5,0.095755413,4,0,-6.313,0.678389287,NA
110,2005,Serbia and Montenegro,Former Yugoslavia,No Name,Zauvijek moja,Male,Group,7,137,Away,Away,1,NA,0,3.706.834.051,0.060565871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.494.416.244
111,2005,Denmark,Scandinavia,Jakob Sveistrup,Talking to You,Male,Solo,10,125,Away,Away,1,NA,1,317.034.751,0.055260831,0.732815563,18.360.272,0.109408439,0.643914775,87.017,0.046582268,0,0.144226688,4,1,-5.813,0.644188424,558.707.483
112,2005,Sweden,Scandinavia,Martin Stenmarck,Las Vegas,Male,Solo,19,30,Away,Away,1,NA,1,0.658783496,0.013262599,0.913913271,18.517.723,0.054796741,0.560739316,128.001,0.042153636,3,0.328605943,4,0,-4.327,0.560368732,5.649.411.765
113,2005,Macedonia,Former Yugoslavia,Martin Vu i ,Make My Day,Male,Solo,17,52,Away,Away,1,NA,1,137.417.852,0.022988506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,2005,Ukraine,Former Socialist Bloc,GreenJolly,Razom nas bahato,Male,Group,19,30,Home,Home,1,NA,1,0.813370866,0.013262599,0.942477396,15.929.333,0.398839193,0.894179246,90.094,0.090000615,4,0.067661413,4,0,-4.96,0.857736239,5.224.761.905
115,2005,Germany,Western Europe,Gracia Baur,Run and Hide,Female,Solo,24,4,Away,Away,1,NA,1,0.099270706,0.001768347,0.752798732,23.953.088,0.045878979,0.462903636,155.88,0.056466996,4,0.106635554,4,1,-7.238,0.20682934,NA
116,2005,Croatia,Former Yugoslavia,Boris Novkovi ,Vukovi umiru sami,Male,Solo,11,115,Away,Away,1,NA,0,3.004.521.331,0.050839965,0.797358955,18.155.102,0.069534652,0.317649214,80.048,0.089669676,2,0.798499989,3,0,-6.635,0.265054655,NA
117,2005,Greece,Western Europe,Helena Paparizou,My Number One,Female,Solo,1,230,Away,Away,1,NA,1,5.918.859.955,0.101679929,0.747970671,17.506.667,0.009255763,0.771534254,113.034,0.035485372,8,0.02651317,4,0,-6.131,0.971989043,5.575.294.118
118,2005,Russia,Former Socialist Bloc,Natalia Podolskaya,Nobody Hurt No One,Female,Solo,15,57,Away,Home,1,NA,1,14.554.978,0.025198939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.375.630.252
